ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2013-14,13,13,Nagaland,1302,TUENSANG,0,1,0,24,90,147,360,612,120,0,0,0,0,1,0,38,99,148,392,581,144,0,0,0
2013-14,13,13,Nagaland,1303,MOKOKCHUNG,0,0,0,0,149,635,1106,556,47,0,0,0,0,0,0,0,145,635,1047,545,37,0,0,0
2013-14,13,13,Nagaland,1304,ZUNHEBOTO,0,0,0,2,60,118,459,576,16,0,0,0,0,0,0,26,147,117,399,547,0,0,0,0
2013-14,13,13,Nagaland,1305,WOKHA,0,0,0,0,22,135,294,668,64,0,0,0,0,0,0,8,65,119,346,698,38,0,0,0
2013-14,13,13,Nagaland,1306,DIMAPUR,0,4,39,97,338,781,1471,2405,585,0,0,0,0,5,16,78,316,657,1384,2460,567,0,0,0
2013-14,13,13,Nagaland,1307,KOHIMA,0,0,2,29,50,274,767,1163,71,0,0,0,0,1,3,7,57,294,741,1024,303,0,0,0
2013-14,13,13,Nagaland,1308,PHEK,0,0,2,4,28,156,431,619,112,0,0,0,0,0,1,7,29,143,481,611,115,0,0,0
2013-14,13,13,Nagaland,1309,LONGLENG,0,0,0,0,1,64,250,253,31,0,0,0,0,0,0,1,16,77,218,302,11,0,0,0
2013-14,13,13,Nagaland,1310,KIPHIRE,0,0,0,0,7,86,300,462,241,0,0,0,0,0,0,3,18,81,279,366,245,0,0,0
2013-14,13,13,Nagaland,1311,PEREN,0,0,0,10,27,182,440,348,143,0,0,0,0,0,1,1,15,184,408,334,46,0,0,0
2013-14,13,14,Manipur,1401,SENAPATI,0,0,0,330,415,45,251,2896,357,0,0,0,0,0,0,108,260,46,299,2670,330,0,0,0
2013-14,13,14,Manipur,1402,TAMENGLONG,0,32,9,39,62,90,243,588,50,0,0,0,0,20,8,32,70,120,323,500,60,0,0,0
2013-14,13,14,Manipur,1403,CHURACHANDPUR,0,9,18,783,125,102,549,1687,278,0,0,0,0,5,12,752,131,92,508,1632,314,0,0,0
2013-14,13,14,Manipur,1404,BISHNUPUR,0,31,305,341,147,437,546,1194,569,0,0,0,0,95,341,406,280,451,520,1126,560,0,0,0
2013-14,13,14,Manipur,1405,THOUBAL,0,0,0,0,1,1,243,3747,378,0,0,0,0,0,0,0,1,2,188,3563,474,0,0,0
2013-14,13,14,Manipur,1406,IMPHAL WEST,0,2,0,2,4,102,349,3996,661,0,0,0,0,0,1,0,12,29,254,3613,794,0,0,0
2013-14,13,14,Manipur,1407,IMPHAL EAST,0,0,0,0,0,3,34,4361,124,0,0,0,0,0,0,0,0,1,121,4111,266,0,0,0
2013-14,13,14,Manipur,1408,UKHRUL,0,66,83,212,321,101,262,1186,33,0,0,0,0,56,79,197,366,87,245,1001,32,0,0,0
2013-14,13,14,Manipur,1409,CHANDEL,0,0,0,103,289,27,100,668,39,0,0,0,0,0,0,132,276,14,105,726,36,0,0,0
2013-14,13,15,Mizoram,1501,MAMIT,0,2,6,36,127,193,300,186,20,0,0,0,0,0,6,19,102,203,247,169,29,0,0,0
2013-14,13,15,Mizoram,1502,KOLASIB,0,0,1,13,46,129,277,352,43,0,0,0,0,0,0,7,25,95,288,355,72,0,0,0
2013-14,13,15,Mizoram,1503,AIZAWL,0,0,1,31,198,605,1598,1390,374,0,0,0,0,0,1,18,158,508,1624,1525,437,0,0,0
2013-14,13,15,Mizoram,1504,CHAMPHAI,0,0,3,12,66,279,478,515,87,0,0,0,0,1,1,11,51,208,430,574,125,0,0,0
2013-14,13,15,Mizoram,1505,SERCHHIP,0,0,0,0,17,134,305,253,36,0,0,0,0,0,0,0,9,92,330,279,41,0,0,0
2013-14,13,15,Mizoram,1506,LUNGLEI,0,5,6,33,133,262,559,528,413,0,0,0,0,2,6,27,115,222,448,470,470,0,0,0
2013-14,13,15,Mizoram,1507,LAWNGTLAI,0,0,0,1,188,364,458,360,103,0,0,0,0,0,0,31,160,243,362,272,109,0,0,0
2013-14,13,15,Mizoram,1508,SAIHA,0,0,0,10,48,191,261,280,78,0,0,0,0,0,4,13,95,216,244,302,96,0,0,0
2013-14,13,16,Tripura,1601,WEST TRIPURA,0,0,0,3,22,252,1607,5349,258,0,0,0,0,0,1,5,26,223,1721,5077,279,0,0,0
2013-14,13,16,Tripura,1602,SOUTH TRIPURA,0,0,0,3,33,173,893,2852,243,0,0,0,0,0,0,5,34,196,812,2717,111,0,0,0
2013-14,13,16,Tripura,1603,DHALAI,0,1,0,8,26,127,921,2721,123,0,0,0,0,0,0,1,19,112,731,2279,193,0,0,0
2013-14,13,16,Tripura,1604,NORTH TRIPURA,0,0,1,8,80,65,248,2949,385,0,0,0,0,0,0,8,91,77,267,3075,331,0,0,0
2013-14,13,16,Tripura,1605,SEPAHIJALA,0,2,4,1,63,189,790,3260,104,0,0,0,0,0,1,1,48,196,873,3304,99,0,0,0
2013-14,13,16,Tripura,1606,KHOWAI,0,2,2,9,28,178,700,1798,190,0,0,0,0,0,1,1,26,178,725,1810,166,0,0,0
2013-14,13,16,Tripura,1607,GOMATI,0,0,29,5,34,108,629,3032,386,0,0,0,0,10,4,22,35,102,637,2986,201,0,0,0
2013-14,13,16,Tripura,1608,UNAKOTI,0,0,0,4,10,125,710,1955,80,0,0,0,0,0,0,4,25,113,604,1993,90,0,0,0
2013-14,13,17,Meghalaya,1701,WEST GARO HILLS,0,3,19,111,466,1529,2433,1876,151,0,0,0,0,2,17,69,537,1773,2607,2034,175,0,0,0
2013-14,13,17,Meghalaya,1702,EAST GARO HILLS,0,4,17,61,216,717,913,841,252,0,0,0,0,7,16,62,273,795,929,937,303,0,0,0
2013-14,13,17,Meghalaya,1703,SOUTH GARO HILLS,0,0,7,35,136,357,621,391,127,0,0,0,0,0,9,56,223,495,562,333,136,0,0,0
2013-14,13,17,Meghalaya,1704,WEST KHASI HILLS,0,14,41,177,499,1058,1181,810,248,0,0,0,0,4,41,188,518,1277,1318,1037,284,0,0,0
2013-14,13,17,Meghalaya,1705,RI BHOI,0,11,30,144,441,763,626,547,98,0,0,0,0,2,31,166,468,833,737,690,120,0,0,0
2013-14,13,17,Meghalaya,1706,EAST KHASI HILLS,0,15,33,126,445,1656,2696,2842,444,0,0,0,0,5,17,138,436,1907,3348,3106,641,0,0,0
2013-14,13,17,Meghalaya,1707,WEST JAINTIA HILLS,0,31,54,138,387,835,1008,701,104,0,0,0,0,18,48,170,444,1176,1337,971,178,0,0,0
2013-14,13,18,Assam,1801,KOKRAJHAR,0,0,3,0,96,461,2555,5059,1082,0,0,0,0,0,1,13,107,521,3034,4630,1022,0,0,0
2013-14,13,18,Assam,1802,DHUBRI,0,0,0,2,124,617,4428,9037,2297,0,0,0,0,0,0,7,159,771,5298,10780,2352,0,0,0
2013-14,13,18,Assam,1803,GOALPARA,0,0,2,7,79,232,1800,5483,1588,0,0,0,0,0,0,11,73,280,2199,6103,2288,0,0,0
2013-14,13,18,Assam,1804,BONGAIGAON,0,2,0,16,53,328,1963,3452,644,0,0,0,0,1,1,12,54,315,2286,3590,734,0,0,0
2013-14,13,18,Assam,1805,BARPETA,0,10,7,14,68,392,3980,8843,1415,0,0,0,0,7,11,3,73,479,4806,9751,1201,0,0,0
2013-14,13,18,Assam,1806,KAMRUP-RURAL,0,0,0,4,18,224,2338,6122,1476,0,0,0,0,0,2,0,15,199,2480,6452,1234,0,0,0
2013-14,13,18,Assam,1807,NALBARI,0,0,0,15,25,137,1038,4902,1003,0,0,0,0,0,0,0,21,133,1025,5236,1409,0,0,0
2013-14,13,18,Assam,1808,DARRANG,0,0,0,0,21,181,2246,4695,273,0,0,0,0,0,0,0,21,283,2678,5613,280,0,0,0
2013-14,13,18,Assam,1809,MORIGAON,0,0,0,0,0,486,5767,1982,118,0,0,0,0,1,0,0,0,650,7317,2323,161,0,0,0
2013-14,13,18,Assam,1810,NAGAON,0,0,9,23,55,1412,5854,12665,2552,0,0,0,0,0,2,12,61,1766,8298,15043,3517,0,0,0
2013-14,13,18,Assam,1811,SONITPUR,0,0,0,9,121,758,4266,7308,2067,0,0,0,0,0,0,8,128,758,4357,7343,2187,0,0,0
2013-14,13,18,Assam,1812,LAKHIMPUR,0,0,1,1,24,128,2110,9042,1045,0,0,0,0,0,0,0,31,93,2265,9385,1132,0,0,0
2013-14,13,18,Assam,1813,DHEMAJI,0,0,0,0,5,30,465,5544,4352,0,0,0,0,0,0,7,8,25,443,5770,4911,0,0,0
2013-14,13,18,Assam,1814,TINSUKIA,0,1,6,19,142,484,3202,4786,1292,0,0,0,0,0,2,6,123,478,3099,4678,1410,0,0,0
2013-14,13,18,Assam,1815,DIBRUGARH,0,0,1,3,54,262,2945,6251,934,0,0,0,0,0,4,5,56,293,2908,5817,908,0,0,0
2013-14,13,18,Assam,1816,SIBSAGAR,0,0,0,1,8,121,2448,6819,340,0,0,0,0,0,0,3,10,116,2385,6490,313,0,0,0
2013-14,13,18,Assam,1817,JORHAT,0,0,0,0,19,27,1110,5956,1771,0,0,0,0,0,0,0,10,22,852,5951,2067,0,0,0
2013-14,13,18,Assam,1818,GOLAGHAT,0,0,0,3,27,320,2156,6320,352,0,0,0,0,0,0,6,23,427,2100,6190,318,0,0,0
2013-14,13,18,Assam,1819,KARBI ANGLONG,0,0,33,67,182,641,3812,4377,352,0,0,0,0,2,18,63,205,648,3861,4276,344,0,0,0
2013-14,13,18,Assam,1820,DIMA HASAO,0,4,12,23,102,221,790,900,284,0,0,0,0,0,7,14,91,244,811,995,163,0,0,0
2013-14,13,18,Assam,1821,CACHAR,0,3,2,6,51,659,3653,9374,1986,0,0,0,0,0,5,3,72,731,3757,9094,2391,0,0,0
2013-14,13,18,Assam,1822,KARIMGANJ,0,2,0,5,41,316,3746,5122,2250,0,0,0,0,0,0,7,44,330,4156,5927,2436,0,0,0
2013-14,13,18,Assam,1823,HAILAKANDI,0,0,0,0,2,115,1197,4244,2942,0,0,0,0,0,0,0,8,100,1132,4150,3160,0,0,0
2013-14,13,18,Assam,1824,BAKSA,0,0,0,0,10,28,536,5361,1459,0,0,0,0,0,0,0,22,62,630,5640,1562,0,0,0
2013-14,13,18,Assam,1825,CHIRANG,0,0,1,6,68,457,1403,2515,328,0,0,0,0,0,1,12,63,363,1499,2389,323,0,0,0
2013-14,13,18,Assam,1826,UDALGURI,0,0,0,0,19,153,1328,4654,254,0,0,0,0,0,0,0,11,212,1496,4959,290,0,0,0
2013-14,13,18,Assam,1827,KAMRUP-METRO,0,0,3,2,35,152,1518,3575,760,0,0,0,0,2,1,1,32,199,1421,3799,1097,0,0,0
2013-14,13,19,West Bengal,1901,DARJILING,0,1,3,41,203,665,1808,2553,1444,0,0,0,0,0,7,47,231,680,1719,2508,1709,0,0,0
2013-14,13,19,West Bengal,1902,JALPAIGURI,0,22,133,421,1313,3790,7982,13909,9249,0,0,0,0,14,76,432,1177,4201,8504,14277,10403,0,0,0
2013-14,13,19,West Bengal,1903,KOCH BIHAR,0,2,51,228,561,1761,5383,9156,7206,0,0,0,0,7,48,206,618,1887,5376,9378,8462,0,0,0
2013-14,13,19,West Bengal,1904,UTTAR DINAJPUR,0,9,42,216,833,2633,6195,8303,4720,0,0,0,0,8,36,298,821,3237,8114,10032,5594,0,0,0
2013-14,13,19,West Bengal,1905,DAKSHIN DINAJPUR,0,1,2,25,132,313,1484,4103,5085,0,0,0,0,1,0,22,111,219,1344,4249,5072,0,0,0
2013-14,13,19,West Bengal,1906,MALDAH,0,8,44,302,1411,3628,8103,12657,8879,0,0,0,0,4,74,322,1908,4927,10460,16057,11017,0,0,0
2013-14,13,19,West Bengal,1907,MURSHIDABAD,0,48,100,515,1414,5524,12643,23038,15146,0,0,0,0,15,86,365,1391,6777,16585,29493,21683,0,0,0
2013-14,13,19,West Bengal,1908,BIRBHUM,0,1,3,46,400,1544,5135,11485,9656,0,0,0,0,2,9,54,330,1510,5555,12361,8954,0,0,0
2013-14,13,19,West Bengal,1909,BARDDHAMAN,0,17,60,191,970,3970,10924,22576,17056,0,0,0,0,21,40,358,1115,4364,11866,22958,16981,0,0,0
2013-14,13,19,West Bengal,1910,NADIA,0,11,30,117,726,3682,9784,18507,10659,0,0,0,0,16,23,111,838,3755,9973,19760,11980,0,0,0
2013-14,13,19,West Bengal,1911,NORTH TWENTY FOUR PARGANA,0,15,90,279,1641,4721,12221,22224,18106,0,0,0,0,17,84,382,2312,6489,14783,24400,18735,0,0,0
2013-14,13,19,West Bengal,1912,HUGLI,0,29,34,153,572,2503,6733,11955,13223,0,0,0,0,13,28,130,512,2554,7377,14415,14984,0,0,0
2013-14,13,19,West Bengal,1913,BANKURA,0,6,31,92,516,1815,4917,9881,11366,0,0,0,0,9,22,98,490,1738,4927,10009,10468,0,0,0
2013-14,13,19,West Bengal,1914,PURULIYA,0,7,27,96,445,1537,4824,11625,6357,0,0,0,0,12,23,94,495,1685,5019,10403,6626,0,0,0
2013-14,13,19,West Bengal,1916,HAORA,0,11,43,122,539,2203,7055,12010,10114,0,0,0,0,7,28,127,645,2761,7917,14834,11541,0,0,0
2013-14,13,19,West Bengal,1917,KOLKATA,0,10,31,177,524,1977,6080,9386,3262,0,0,0,0,6,45,195,548,1936,6184,10620,4067,0,0,0
2013-14,13,19,West Bengal,1918,SOUTH  TWENTY FOUR PARGAN,0,39,101,481,1182,3925,12582,22775,16547,0,0,0,0,29,141,538,1392,4778,15512,28025,18820,0,0,0
2013-14,13,19,West Bengal,1919,PURBA MEDINIPUR,0,5,21,136,258,1407,5891,13936,15436,0,0,0,0,3,19,69,393,2135,7756,15965,15438,0,0,0
2013-14,13,19,West Bengal,1920,PASCHIM MEDINIPUR,0,37,59,259,751,2975,9743,19052,14554,0,0,0,0,28,47,225,857,3407,10503,19257,14203,0,0,0
2013-14,13,19,West Bengal,1921,SILIGURI,0,4,25,145,445,1042,3030,3812,2892,0,0,0,0,6,23,167,374,1428,2968,4326,2114,0,0,0
2013-14,13,20,Jharkhand,2001,GARHWA,0,0,3,45,274,706,3555,11322,3168,0,0,0,0,0,4,25,241,704,4054,11451,1692,0,0,0
2013-14,13,20,Jharkhand,2002,PALAMU,0,1,5,64,476,2159,6708,12011,3113,0,0,0,0,1,7,42,512,2147,6592,10025,2277,0,0,0
2013-14,13,20,Jharkhand,2003,CHATRA,0,0,2,36,330,640,2404,6839,1315,0,0,0,0,0,1,45,303,749,2544,6943,1521,0,0,0
2013-14,13,20,Jharkhand,2004,HAZARIBAG,0,0,0,1,147,423,1462,12076,8603,0,0,0,0,0,7,23,169,504,1806,14035,8100,0,0,0
2013-14,13,20,Jharkhand,2005,KODARMA,0,0,7,54,174,719,2071,3760,2171,0,0,0,0,1,6,52,218,739,2163,3593,1754,0,0,0
2013-14,13,20,Jharkhand,2006,GIRIDIH,0,0,6,93,591,2031,5999,15299,4845,0,0,0,0,3,15,111,675,2308,6363,15524,4297,0,0,0
2013-14,13,20,Jharkhand,2007,DEOGHAR,0,2,6,22,244,932,3307,8581,2575,0,0,0,0,1,5,28,293,987,3694,8178,1776,0,0,0
2013-14,13,20,Jharkhand,2008,GODDA,0,3,3,76,309,737,2397,8952,2607,0,0,0,0,0,9,63,282,806,2143,8229,2175,0,0,0
2013-14,13,20,Jharkhand,2009,SAHIBGANJ,0,0,15,74,1509,984,2747,5971,3032,0,0,0,0,5,14,70,1121,988,2981,6297,2378,0,0,0
2013-14,13,20,Jharkhand,2010,PAKAUR,0,5,27,58,236,601,2081,3244,959,0,0,0,0,7,32,59,231,682,2517,3546,899,0,0,0
2013-14,13,20,Jharkhand,2011,DUMKA,0,0,35,73,371,1091,3393,6437,1849,0,0,0,0,4,22,85,392,1177,3397,6647,1487,0,0,0
2013-14,13,20,Jharkhand,2012,DHANBAD,0,1,8,30,196,1141,3604,17017,6654,0,0,0,0,0,3,27,256,1236,3842,17676,6234,0,0,0
2013-14,13,20,Jharkhand,2013,BOKARO,0,0,7,69,342,1397,4477,11595,5481,0,0,0,0,6,21,35,323,1234,4869,11958,4630,0,0,0
2013-14,13,20,Jharkhand,2014,RANCHI,0,32,64,141,467,1424,5255,16332,5685,0,0,0,0,25,46,137,584,1515,5919,16583,5382,0,0,0
2013-14,13,20,Jharkhand,2015,LOHARDAGA,0,1,0,11,182,612,1289,1957,878,0,0,0,0,1,2,20,156,655,1583,2211,879,0,0,0
2013-14,13,20,Jharkhand,2016,GUMLA,0,5,16,88,389,959,2551,3800,2498,0,0,0,0,10,25,79,409,941,2795,4449,2607,0,0,0
2013-14,13,20,Jharkhand,2017,PASHCHIMI SINGHBHUM,0,4,23,72,281,744,2663,7085,2719,0,0,0,0,1,12,65,265,828,2646,6607,2441,0,0,0
2013-14,13,20,Jharkhand,2018,PURBI SINGHBHUM,0,33,22,68,339,1183,4370,10349,5129,0,0,0,0,5,18,104,351,1203,3904,10150,4860,0,0,0
2013-14,13,20,Jharkhand,2019,JAMTARA,0,0,1,11,41,168,623,6933,760,0,0,0,0,0,2,6,36,151,619,6499,735,0,0,0
2013-14,13,20,Jharkhand,2020,SARAIKELA-KHARSAWAN,0,2,6,24,176,566,2415,4983,1818,0,0,0,0,1,3,39,202,618,2303,4870,1625,0,0,0
2013-14,13,20,Jharkhand,2021,SIMDEGA,0,5,16,55,211,518,1454,2230,1405,0,0,0,0,3,10,41,232,634,1589,2270,1454,0,0,0
2013-14,13,20,Jharkhand,2022,LATEHAR,0,3,8,35,191,627,2043,4423,1132,0,0,0,0,6,5,35,228,657,1998,4509,1233,0,0,0
2013-14,13,20,Jharkhand,2023,KHUNTI,0,5,21,80,257,483,1435,3299,774,0,0,0,0,6,32,92,241,574,1569,3610,610,0,0,0
2013-14,13,20,Jharkhand,2024,RAMGARH,0,0,4,28,119,359,1751,4424,2857,0,0,0,0,0,6,24,152,467,1757,4356,2666,0,0,0
2013-14,13,21,Odisha,2101,BARGARH,0,0,1,0,0,24,283,1416,7161,0,0,0,0,0,1,1,3,43,202,1169,7535,0,0,0
2013-14,13,21,Odisha,2102,JHARSUGUDA,0,0,8,20,18,34,229,1819,1794,0,0,0,0,1,10,21,9,34,189,1635,1992,0,0,0
2013-14,13,21,Odisha,2103,SAMBALPUR,0,0,1,2,3,66,368,2726,3967,0,0,0,0,0,2,2,18,94,433,2777,3883,0,0,0
2013-14,13,21,Odisha,2104,DEOGARH,0,2,4,30,58,43,246,1402,401,0,0,0,0,1,6,14,36,56,223,1409,416,0,0,0
2013-14,13,21,Odisha,2105,SUNDERGARH,0,1,4,30,68,377,1366,7056,4065,0,0,0,0,2,4,12,90,461,1490,6583,4107,0,0,0
2013-14,13,21,Odisha,2106,KEONJHAR,0,0,0,11,41,232,838,4613,4525,0,0,0,0,0,5,9,30,216,966,4448,4491,0,0,0
2013-14,13,21,Odisha,2107,MAYURBHANJ,0,6,32,108,252,1078,3397,7877,3612,0,0,0,0,11,19,82,275,1208,3770,8057,3317,0,0,0
2013-14,13,21,Odisha,2108,BALASORE,0,0,0,2,4,105,619,4263,4998,0,0,0,0,0,2,5,7,137,606,4204,4800,0,0,0
2013-14,13,21,Odisha,2109,BHADRAK,0,0,0,0,6,63,428,6169,6661,0,0,0,0,1,0,1,6,64,364,6446,5936,0,0,0
2013-14,13,21,Odisha,2110,KENDRAPARA,0,0,1,4,9,82,748,5084,5078,0,0,0,0,0,0,0,9,81,692,5088,4869,0,0,0
2013-14,13,21,Odisha,2111,JAGATSINGHPUR,0,0,2,0,10,72,466,3461,4126,0,0,0,0,0,1,2,8,76,481,3312,3963,0,0,0
2013-14,13,21,Odisha,2112,CUTTACK,0,1,14,7,11,103,645,4940,7060,0,0,0,0,0,13,16,7,112,637,5225,6482,0,0,0
2013-14,13,21,Odisha,2113,JAJPUR,0,0,1,7,19,139,744,5913,3766,0,0,0,0,0,1,1,34,132,748,5813,3616,0,0,0
2013-14,13,21,Odisha,2114,DHENKANAL,0,0,0,2,13,75,407,4366,2579,0,0,0,0,0,0,3,13,57,422,4068,2380,0,0,0
2013-14,13,21,Odisha,2115,ANGUL,0,0,1,1,4,28,245,1567,2847,0,0,0,0,0,0,0,9,39,230,1440,2687,0,0,0
2013-14,13,21,Odisha,2116,NAYAGARH,0,1,0,0,3,65,338,2319,3719,0,0,0,0,0,0,1,2,36,236,2055,3559,0,0,0
2013-14,13,21,Odisha,2117,KHORDHA,0,5,1,0,5,25,456,2693,11978,0,0,0,0,4,0,0,4,37,382,2612,10998,0,0,0
2013-14,13,21,Odisha,2118,PURI,0,0,4,5,17,153,775,5419,4959,0,0,0,0,0,1,6,13,140,722,5000,4746,0,0,0
2013-14,13,21,Odisha,2119,GANJAM,0,8,1,11,49,292,1731,8490,8945,0,0,0,0,0,2,8,36,255,1721,8390,9268,0,0,0
2013-14,13,21,Odisha,2120,GAJAPATI,0,2,5,12,11,106,250,1998,1596,0,0,0,0,0,1,10,5,121,203,1865,1341,0,0,0
2013-14,13,21,Odisha,2121,KANDHAMAL,0,0,2,7,16,101,435,2253,2828,0,0,0,0,0,2,3,18,120,476,2124,2529,0,0,0
2013-14,13,21,Odisha,2122,BOUDH,0,0,0,0,2,63,242,1790,1574,0,0,0,0,0,0,0,3,75,211,1811,1552,0,0,0
2013-14,13,21,Odisha,2123,SONEPUR,0,0,0,1,3,15,132,1672,2722,0,0,0,0,0,0,1,2,20,169,1759,2492,0,0,0
2013-14,13,21,Odisha,2124,BOLANGIR,0,15,39,49,160,413,1139,4901,4988,0,0,0,0,9,30,43,154,370,1126,5048,5221,0,0,0
2013-14,13,21,Odisha,2125,NUAPADA,0,0,0,5,61,81,374,2770,1299,0,0,0,0,0,0,4,63,66,299,2837,1115,0,0,0
2013-14,13,21,Odisha,2126,KALAHANDI,0,5,29,51,314,646,2323,6408,3576,0,0,0,0,1,32,61,252,625,2068,5658,3332,0,0,0
2013-14,13,21,Odisha,2127,RAYAGADA,0,1,9,2,12,135,475,2095,2073,0,0,0,0,1,12,1,18,103,443,2283,1754,0,0,0
2013-14,13,21,Odisha,2128,NABARANGPUR,0,5,12,17,86,379,1345,4916,1984,0,0,0,0,0,9,18,71,329,1373,4406,1520,0,0,0
2013-14,13,21,Odisha,2129,KORAPUT,0,0,0,2,13,344,777,2078,1867,0,0,0,0,0,3,9,18,201,752,2234,1560,0,0,0
2013-14,13,21,Odisha,2130,MALKANGIRI,0,0,2,9,53,224,608,1516,666,0,0,0,0,0,4,15,63,167,640,1524,637,0,0,0
2013-14,13,22,Chhattisgarh,NA,NA,0,0,0,0,1,7,27,30,25,0,0,0,0,0,0,0,1,21,35,41,10,0,0,0
2013-14,13,22,Chhattisgarh,2201,KORIYA,0,0,2,5,44,341,1890,3823,899,0,0,0,0,0,0,7,53,328,1913,3740,1024,0,0,0
2013-14,13,22,Chhattisgarh,2202,SURGUJA,0,2,8,22,134,764,2451,4152,1298,0,0,0,0,1,6,17,70,640,2466,4231,1180,0,0,0
2013-14,13,22,Chhattisgarh,2203,JASHPUR,0,0,3,13,109,742,2798,3912,912,0,0,0,0,2,2,14,82,596,2576,4147,1015,0,0,0
2013-14,13,22,Chhattisgarh,2204,RAIGARH (CHHATTISGARH),0,4,16,60,214,1243,4540,7043,1686,0,0,0,0,0,6,62,159,1032,4443,6928,1474,0,0,0
2013-14,13,22,Chhattisgarh,2205,KORBA,0,3,15,42,230,989,3626,5663,1387,0,0,0,0,2,3,38,239,900,3331,5778,1389,0,0,0
2013-14,13,22,Chhattisgarh,2206,JANJGIR - CHAMPA,0,3,8,37,145,1016,5229,10770,1147,0,0,0,0,3,4,30,114,908,5413,11629,1025,0,0,0
2013-14,13,22,Chhattisgarh,2207,BILASPUR (CHHATTISGARH),0,1,11,23,195,1421,5235,12907,4529,0,0,0,0,2,11,45,169,1265,4779,12278,4017,0,0,0
2013-14,13,22,Chhattisgarh,2208,KAWARDHA,0,4,8,38,172,966,3223,2967,712,0,0,0,0,3,12,45,146,1049,3287,2991,610,0,0,0
2013-14,13,22,Chhattisgarh,2209,RAJNANDGAON,0,0,4,25,124,1557,5521,7537,1332,0,0,0,0,0,2,16,109,1346,5429,7754,1665,0,0,0
2013-14,13,22,Chhattisgarh,2210,DURG,0,4,7,31,168,1323,4297,7310,2344,0,0,0,0,3,11,29,153,1131,4070,7339,2558,0,0,0
2013-14,13,22,Chhattisgarh,2211,RAIPUR,0,0,0,9,112,795,5783,14291,2456,0,0,0,0,0,1,10,107,757,5911,14032,2661,0,0,0
2013-14,13,22,Chhattisgarh,2212,MAHASAMUND,0,3,8,22,143,1005,3729,5323,1006,0,0,0,0,0,3,21,86,864,3524,5545,1015,0,0,0
2013-14,13,22,Chhattisgarh,2213,DHAMTARI,0,0,3,11,86,659,2622,3801,889,0,0,0,0,0,2,15,62,513,2536,3958,1055,0,0,0
2013-14,13,22,Chhattisgarh,2214,KANKER,0,0,0,16,95,820,2686,3095,893,0,0,0,0,0,6,13,93,688,2570,3110,821,0,0,0
2013-14,13,22,Chhattisgarh,2215,BASTER,0,7,29,45,167,813,2164,2833,965,0,0,0,0,20,17,45,152,737,2129,3017,957,0,0,0
2013-14,13,22,Chhattisgarh,2216,DANTEWADA,0,3,4,30,106,305,709,813,455,0,0,0,0,3,3,16,93,292,610,730,431,0,0,0
2013-14,13,22,Chhattisgarh,2217,KONDAGAON,0,0,3,28,76,600,1809,2939,1002,0,0,0,0,3,2,30,73,539,1744,3055,1110,0,0,0
2013-14,13,22,Chhattisgarh,2218,NARAYANPUR,0,2,0,1,47,198,373,445,145,0,0,0,0,1,2,2,25,126,309,336,146,0,0,0
2013-14,13,22,Chhattisgarh,2219,MUNGELI,0,4,11,37,117,1098,3056,3241,459,0,0,0,0,4,14,33,146,988,2883,3026,477,0,0,0
2013-14,13,22,Chhattisgarh,2220,BIJAPUR,0,1,4,34,88,292,510,537,203,0,0,0,0,6,15,14,77,229,469,536,81,0,0,0
2013-14,13,22,Chhattisgarh,2221,SUKMA,0,3,28,43,97,327,457,406,82,0,0,0,0,0,27,27,70,208,387,315,117,0,0,0
2013-14,13,22,Chhattisgarh,2222,BALOD,0,1,1,4,40,446,2310,4597,1019,0,0,0,0,0,1,6,27,333,2082,4485,957,0,0,0
2013-14,13,22,Chhattisgarh,2223,BEMETARA,0,3,6,20,192,1220,3609,3736,701,0,0,0,0,3,5,31,193,1292,3604,3694,584,0,0,0
2013-14,13,22,Chhattisgarh,2224,BALODABAZAR,0,4,13,34,184,1437,5351,7136,1337,0,0,0,0,3,12,41,133,1299,5339,7427,1279,0,0,0
2013-14,13,22,Chhattisgarh,2225,GARIABAND,0,2,5,25,78,657,2242,2817,345,0,0,0,0,1,5,18,80,613,2090,2758,427,0,0,0
2013-14,13,22,Chhattisgarh,2226,BALRAMPUR,0,0,1,13,94,628,3088,3479,906,0,0,0,0,0,1,4,57,639,2967,3470,850,0,0,0
2013-14,13,22,Chhattisgarh,2227,SURAJPUR,0,0,6,17,62,506,2370,5280,1552,0,0,0,0,0,2,18,50,585,2261,5729,1316,0,0,0
2013-14,13,23,Madhya Pradesh,2301,SHEOPUR,0,7,1,18,150,644,3109,3240,967,0,0,0,0,5,1,15,163,645,3172,2984,714,0,0,0
2013-14,13,23,Madhya Pradesh,2302,MORENA,0,0,0,1,10,300,3433,18562,5348,0,0,0,0,0,1,1,12,294,3105,16272,4082,0,0,0
2013-14,13,23,Madhya Pradesh,2303,BHIND,0,10,2,17,106,388,3125,9020,7720,0,0,0,0,0,3,15,92,508,2913,8798,6237,0,0,0
